COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share
Colombia,JUL2018,July 2018,2018,7,July,Fossil fuels,1315.811593,27,18018.027611,8722.45,0.1978355478826343
Colombia,AUG2018,August 2018,2018,8,August,Hydro,5189.145103,1,58188.131696,40427.149,0.7708322169558028
Colombia,AUG2018,August 2018,2018,8,August,Wind,5.589972,2,42.286,1.394,0.0008303738716016
Colombia,AUG2018,August 2018,2018,8,August,Solar,0.617124,3,20.39,9.537,9.16719520488292e-05
Colombia,AUG2018,August 2018,2018,8,August,Geothermal,0.0,4,0.0,,0.0
Colombia,AUG2018,August 2018,2018,8,August,Other renewables,0.0,5,0.0,,0.0
Colombia,AUG2018,August 2018,2018,8,August,Nuclear,0.0,6,0.0,,0.0
Colombia,AUG2018,August 2018,2018,8,August,Total combustible fuels,1536.521467,7,19437.342999,10827.227,0.2282457370719996
Colombia,AUG2018,August 2018,2018,8,August,Coal,249.475701,8,4425.029411,1711.586,0.0370588803861461
Colombia,AUG2018,August 2018,2018,8,August,Oil,198.938692,9,2278.986444,1385.047,0.0295517565897304
Colombia,AUG2018,August 2018,2018,8,August,Natural gas,969.787422,10,11314.011756,6845.822,0.1440590643811319
Colombia,AUG2018,August 2018,2018,8,August,Combustible renewables,118.319652,11,1419.315386,884.772,0.017576035714991
Colombia,AUG2018,August 2018,2018,8,August,Other combustible non-renewables,0.0,12,0.0,,0.0
Colombia,AUG2018,August 2018,2018,8,August,Not specified,0.0,13,0.0,,0.0
Colombia,AUG2018,August 2018,2018,8,August,Net electricity production,6731.873667,14,77688.150697,51265.307,1.0
Colombia,AUG2018,August 2018,2018,8,August,Total imports,0.00288,15,121.966999,59.834,4.278155150352735e-07
Colombia,AUG2018,August 2018,2018,8,August,Total exports,0.177227,16,16.064001,0.341,2.632654870942931e-05
Colombia,AUG2018,August 2018,2018,8,August,Electricity supplied,6731.69932,17,77794.053695,51324.8,0.9999741012668056
Colombia,AUG2018,August 2018,2018,8,August,Used for pumped storage,0.0,18,0.0,,0.0
Colombia,AUG2018,August 2018,2018,8,August,Distribution losses,628.364496,19,7223.895096,3757.28,0.0933416946132361
Colombia,AUG2018,August 2018,2018,8,August,Final consumption,6103.334824,20,70570.158599,47567.52,0.9066324066535696
Colombia,AUG2018,August 2018,2018,8,August,Electricity trade,0.174347,21,-105.902998,-59.493,2.589873319439404e-05
Colombia,AUG2018,August 2018,2018,8,August,Renewables,5313.671851,22,59670.123082,41322.852,0.7893302984944445
Colombia,AUG2018,August 2018,2018,8,August,Non-renewables,1418.201815,23,18018.027611,9942.455,0.2106697013570085
Colombia,AUG2018,August 2018,2018,8,August,Others,198.938692,24,2278.986444,1385.047,0.0295517565897304
Colombia,AUG2018,August 2018,2018,8,August,Other renewables aggregated,118.319652,25,1419.315386,884.772,0.017576035714991
Colombia,AUG2018,August 2018,2018,8,August,Low carbon,5313.671851,26,59670.123082,41322.852,0.7893302984944445
Colombia,AUG2018,August 2018,2018,8,August,Fossil fuels,1418.201815,27,18018.027611,9942.455,0.2106697013570085
Colombia,SEP2018,September 2018,2018,9,September,Hydro,4936.719058,1,58188.131696,45466.683,0.7561423104175075
Colombia,SEP2018,September 2018,2018,9,September,Wind,3.669248,2,42.286,1.531,0.0005620076061891
Colombia,SEP2018,September 2018,2018,9,September,Solar,0.528851,3,20.39,10.723,8.100250638297701e-05
Colombia,SEP2018,September 2018,2018,9,September,Geothermal,0.0,4,0.0,,0.0
Colombia,SEP2018,September 2018,2018,9,September,Other renewables,0.0,5,0.0,,0.0
Colombia,SEP2018,September 2018,2018,9,September,Nuclear,0.0,6,0.0,,0.0
Colombia,SEP2018,September 2018,2018,9,September,Total combustible fuels,1587.905513,7,19437.342999,12288.82,0.2432146794699204
Colombia,SEP2018,September 2018,2018,9,September,Coal,318.443081,8,4425.029411,2068.203,0.0487749625155617
Colombia,SEP2018,September 2018,2018,9,September,Oil,189.306536,9,2278.986444,1557.848,0.0289955089253481
Colombia,SEP2018,September 2018,2018,9,September,Natural gas,961.86417,10,11314.011756,7661.409,0.1473258225284283
Colombia,SEP2018,September 2018,2018,9,September,Combustible renewables,118.291725,11,1419.315386,1001.36,0.0181183853474151
Colombia,SEP2018,September 2018,2018,9,September,Other combustible non-renewables,0.0,12,0.0,,0.0
Colombia,SEP2018,September 2018,2018,9,September,Not specified,0.0,13,0.0,,0.0
Colombia,SEP2018,September 2018,2018,9,September,Net electricity production,6528.82267,14,77688.150697,57767.757,1.0
Colombia,SEP2018,September 2018,2018,9,September,Total imports,0.00021,15,121.966999,60.078,3.216506414930703e-08
Colombia,SEP2018,September 2018,2018,9,September,Total exports,0.008451,16,16.064001,0.346,1.2944140815513987e-06
Colombia,SEP2018,September 2018,2018,9,September,Electricity supplied,6528.814429,17,77794.053695,57827.489,0.9999987377509828
Colombia,SEP2018,September 2018,2018,9,September,Used for pumped storage,0.0,18,0.0,,0.0
Colombia,SEP2018,September 2018,2018,9,September,Distribution losses,607.416418,19,7223.895096,4177.794,0.0930361335729157
Colombia,SEP2018,September 2018,2018,9,September,Final consumption,5921.398011,20,70570.158599,53649.695,0.9069626041780672
Colombia,SEP2018,September 2018,2018,9,September,Electricity trade,0.008241,21,-105.902998,-59.732,1.2622490174020916e-06
Colombia,SEP2018,September 2018,2018,9,September,Renewables,5059.208882,22,59670.123082,46480.297,0.7749037058774948
Colombia,SEP2018,September 2018,2018,9,September,Non-renewables,1469.613787,23,18018.027611,11287.46,0.2250962939693382
Colombia,SEP2018,September 2018,2018,9,September,Others,189.306536,24,2278.986444,1557.848,0.0289955089253481
Colombia,SEP2018,September 2018,2018,9,September,Other renewables aggregated,118.291725,25,1419.315386,1001.36,0.0181183853474151
Colombia,SEP2018,September 2018,2018,9,September,Low carbon,5059.208882,26,59670.123082,46480.297,0.7749037058774948
Colombia,SEP2018,September 2018,2018,9,September,Fossil fuels,1469.613787,27,18018.027611,11287.46,0.2250962939693382
Colombia,OCT2018,October 2018,2018,10,October,Hydro,5131.390718,1,58188.131696,50543.508,0.7647036774193661
Colombia,OCT2018,October 2018,2018,10,October,Wind,1.849667,2,42.286,1.859,0.0002756459670746
Colombia,OCT2018,October 2018,2018,10,October,Solar,0.836381,3,20.39,11.818,0.0001246413811718
Colombia,OCT2018,October 2018,2018,10,October,Geothermal,0.0,4,0.0,,0.0
Colombia,OCT2018,October 2018,2018,10,October,Other renewables,0.0,5,0.0,,0.0
Colombia,OCT2018,October 2018,2018,10,October,Nuclear,0.0,6,0.0,,0.0
Colombia,OCT2018,October 2018,2018,10,October,Total combustible fuels,1576.222752,7,19437.342999,13827.425,0.2348960352323873
Colombia,OCT2018,October 2018,2018,10,October,Coal,320.7612,8,4425.029411,2440.896,0.0478013237918182
Colombia,OCT2018,October 2018,2018,10,October,Oil,189.265095,9,2278.986444,1731.046,0.028205163494164
Colombia,OCT2018,October 2018,2018,10,October,Natural gas,947.879863,10,11314.011756,8535.73,0.1412574595898984
Colombia,OCT2018,October 2018,2018,10,October,Combustible renewables,118.316594,11,1419.315386,1119.753,0.0176320883565066
Colombia,OCT2018,October 2018,2018,10,October,Other combustible non-renewables,0.0,12,0.0,,0.0
Colombia,OCT2018,October 2018,2018,10,October,Not specified,0.0,13,0.0,,0.0
Colombia,OCT2018,October 2018,2018,10,October,Net electricity production,6710.299518,14,77688.150697,64384.61,1.0
Colombia,OCT2018,October 2018,2018,10,October,Total imports,0.073044,15,121.966999,61.219,1.0885356131132984e-05
Colombia,OCT2018,October 2018,2018,10,October,Total exports,8.894009,16,16.064001,0.386,0.0013254265291947
Colombia,OCT2018,October 2018,2018,10,October,Electricity supplied,6701.478553,17,77794.053695,64445.443,0.9986854588269364
Colombia,OCT2018,October 2018,2018,10,October,Used for pumped storage,0.0,18,0.0,,0.0
Colombia,OCT2018,October 2018,2018,10,October,Distribution losses,624.980589,19,7223.895096,4669.879,0.0931375100803659
Colombia,OCT2018,October 2018,2018,10,October,Final consumption,6076.497964,20,70570.158599,59775.564,0.9055479487465704
Colombia,OCT2018,October 2018,2018,10,October,Electricity trade,8.820965,21,-105.902998,-60.833,0.0013145411730636
Colombia,OCT2018,October 2018,2018,10,October,Renewables,5252.39336,22,59670.123082,51676.938,0.7827360531241193
Colombia,OCT2018,October 2018,2018,10,October,Non-renewables,1457.906158,23,18018.027611,12707.672,0.2172639468758807
Colombia,OCT2018,October 2018,2018,10,October,Others,189.265095,24,2278.986444,1731.046,0.028205163494164
Colombia,OCT2018,October 2018,2018,10,October,Other renewables aggregated,118.316594,25,1419.315386,1119.753,0.0176320883565066
Colombia,OCT2018,October 2018,2018,10,October,Low carbon,5252.39336,26,59670.123082,51676.938,0.7827360531241193
Colombia,OCT2018,October 2018,2018,10,October,Fossil fuels,1457.906158,27,18018.027611,12707.672,0.2172639468758807
Colombia,NOV2018,November 2018,2018,11,November,Hydro,5171.790288,1,58188.131696,55496.37,0.7812591345842143
Colombia,NOV2018,November 2018,2018,11,November,Wind,3.640911,2,42.286,2.194,0.0005500019951617
Colombia,NOV2018,November 2018,2018,11,November,Solar,0.727652,3,20.39,12.849,0.0001099203061495
Colombia,NOV2018,November 2018,2018,11,November,Geothermal,0.0,4,0.0,,0.0
Colombia,NOV2018,November 2018,2018,11,November,Other renewables,0.0,5,0.0,,0.0
Colombia,NOV2018,November 2018,2018,11,November,Nuclear,0.0,6,0.0,,0.0
Colombia,NOV2018,November 2018,2018,11,November,Total combustible fuels,1443.655317,7,19437.342999,15308.411,0.2180809431144744
Colombia,NOV2018,November 2018,2018,11,November,Coal,196.050781,8,4425.029411,2716.373,0.0296157529538675
Colombia,NOV2018,November 2018,2018,11,November,Oil,196.651314,9,2278.986444,1906.709,0.0297064704551084
Colombia,NOV2018,November 2018,2018,11,November,Natural gas,932.750149,10,11314.011756,9460.265,0.1409027693721205
Colombia,NOV2018,November 2018,2018,11,November,Combustible renewables,118.203073,11,1419.315386,1225.064,0.017855950333378
Colombia,NOV2018,November 2018,2018,11,November,Other combustible non-renewables,0.0,12,0.0,,0.0
Colombia,NOV2018,November 2018,2018,11,November,Not specified,0.0,13,0.0,,0.0
Colombia,NOV2018,November 2018,2018,11,November,Net electricity production,6619.814168,14,77688.150697,70819.824,1.0
Colombia,NOV2018,November 2018,2018,11,November,Total imports,0.038501,15,121.966999,71.481,5.8160242905477285e-06
Colombia,NOV2018,November 2018,2018,11,November,Total exports,6.472832,16,16.064001,0.533,0.0009777966323117
Colombia,NOV2018,November 2018,2018,11,November,Electricity supplied,6613.379837,17,77794.053695,70890.772,0.9990280193919788
Colombia,NOV2018,November 2018,2018,11,November,Used for pumped storage,0.0,18,0.0,,0.0
Colombia,NOV2018,November 2018,2018,11,November,Distribution losses,612.332338,19,7223.895096,5087.629,0.0924999286173315
Colombia,NOV2018,November 2018,2018,11,November,Final consumption,6001.047499,20,70570.158599,65803.143,0.9065280907746474
Colombia,NOV2018,November 2018,2018,11,November,Electricity trade,6.434331,21,-105.902998,-70.948,0.0009719806080212
Colombia,NOV2018,November 2018,2018,11,November,Renewables,5294.361924,22,59670.123082,56736.477,0.7997750072189035
Colombia,NOV2018,November 2018,2018,11,November,Non-renewables,1325.452244,23,18018.027611,14083.347,0.2002249927810964
Colombia,NOV2018,November 2018,2018,11,November,Others,196.651314,24,2278.986444,1906.709,0.0297064704551084
Colombia,NOV2018,November 2018,2018,11,November,Other renewables aggregated,118.203073,25,1419.315386,1225.064,0.017855950333378
Colombia,NOV2018,November 2018,2018,11,November,Low carbon,5294.361924,26,59670.123082,56736.477,0.7997750072189035
Colombia,NOV2018,November 2018,2018,11,November,Fossil fuels,1325.452244,27,18018.027611,14083.347,0.2002249927810964
Colombia,DEC2018,December 2018,2018,12,December,Hydro,4622.75157,1,58188.131696,60637.188,0.7067247392633198
Colombia,DEC2018,December 2018,2018,12,December,Wind,5.654945,2,42.286,3.049,0.0008645261312784
Colombia,DEC2018,December 2018,2018,12,December,Solar,4.477921,3,20.39,14.247,0.0006845830893669
Colombia,DEC2018,December 2018,2018,12,December,Geothermal,0.0,4,0.0,,0.0
Colombia,DEC2018,December 2018,2018,12,December,Other renewables,0.0,5,0.0,,0.0
Colombia,DEC2018,December 2018,2018,12,December,Nuclear,0.0,6,0.0,,0.0
Colombia,DEC2018,December 2018,2018,12,December,Total combustible fuels,1908.207608,7,19437.342999,16731.232,0.2917261513631551
Colombia,DEC2018,December 2018,2018,12,December,Coal,673.86753,8,4425.029411,2986.283,0.1030206463024936
Colombia,DEC2018,December 2018,2018,12,December,Oil,184.887137,9,2278.986444,2077.583,0.0282654846817707
Colombia,DEC2018,December 2018,2018,12,December,Natural gas,931.119142,10,11314.011756,10327.329,0.1423491881163399
Colombia,DEC2018,December 2018,2018,12,December,Combustible renewables,118.333799,11,1419.315386,1340.037,0.0180908322625507
Colombia,DEC2018,December 2018,2018,12,December,Other combustible non-renewables,0.0,12,0.0,,0.0
Colombia,DEC2018,December 2018,2018,12,December,Not specified,0.0,13,0.0,,0.0
Colombia,DEC2018,December 2018,2018,12,December,Net electricity production,6541.092045,14,77688.150697,77385.716,1.0
Colombia,DEC2018,December 2018,2018,12,December,Total imports,11.344581,15,121.966999,78.162,0.0017343558112244
Colombia,DEC2018,December 2018,2018,12,December,Total exports,0.027835,16,16.064001,9.206,4.255405643049623e-06
Colombia,DEC2018,December 2018,2018,12,December,Electricity supplied,6552.408791,17,77794.053695,77454.672,1.0017301004055814
Colombia,DEC2018,December 2018,2018,12,December,Used for pumped storage,0.0,18,0.0,,0.0
Colombia,DEC2018,December 2018,2018,12,December,Distribution losses,611.553732,19,7223.895096,5560.272,0.0934941333637814
Colombia,DEC2018,December 2018,2018,12,December,Final consumption,5940.855058,20,70570.158599,71894.4,0.9082359668889204
Colombia,DEC2018,December 2018,2018,12,December,Electricity trade,-11.316746,21,-105.902998,-68.956,-0.0017301004055814
Colombia,DEC2018,December 2018,2018,12,December,Renewables,4751.218235,22,59670.123082,61994.521,0.726364680746516
Colombia,DEC2018,December 2018,2018,12,December,Non-renewables,1789.873809,23,18018.027611,15391.195,0.2736353191006044
Colombia,DEC2018,December 2018,2018,12,December,Others,184.887137,24,2278.986444,2077.583,0.0282654846817707
Colombia,DEC2018,December 2018,2018,12,December,Other renewables aggregated,118.333799,25,1419.315386,1340.037,0.0180908322625507
Colombia,DEC2018,December 2018,2018,12,December,Low carbon,4751.218235,26,59670.123082,61994.521,0.726364680746516
Colombia,DEC2018,December 2018,2018,12,December,Fossil fuels,1789.873809,27,18018.027611,15391.195,0.2736353191006044
Colombia,JAN2019,January 2019,2019,1,January,Hydro,3920.370278,1,52977.54577,4638.020035,0.6121033529389476
Colombia,JAN2019,January 2019,2019,1,January,Wind,6.363735,2,61.626002,1.49979,0.0009935958224594
Colombia,JAN2019,January 2019,2019,1,January,Solar,4.123789,3,133.311999,2.141028,0.000643863945168
Colombia,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0
Colombia,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0
Colombia,JAN2019,January 2019,2019,1,January,Nuclear,0.0,6,0.0,0.0,0.0
Colombia,JAN2019,January 2019,2019,1,January,Total combustible fuels,2473.894368,7,24906.220001,1614.695771,0.386259187293425
Colombia,JAN2019,January 2019,2019,1,January,Coal,1003.177237,8,7934.467087,500.420534,0.1566301412408905
Colombia,JAN2019,January 2019,2019,1,January,Oil,221.240475,9,2648.53669,179.751007,0.034543174993764
Colombia,JAN2019,January 2019,2019,1,January,Natural gas,1122.324242,10,12797.429851,816.24482,0.1752330476200143
Colombia,JAN2019,January 2019,2019,1,January,Combustible renewables,127.152414,11,1525.786374,118.27941,0.0198528234387561
Colombia,JAN2019,January 2019,2019,1,January,Other combustible non-renewables,0.0,12,0.0,0.0,0.0
Colombia,JAN2019,January 2019,2019,1,January,Not specified,0.0,13,0.0,0.0,0.0
Colombia,JAN2019,January 2019,2019,1,January,Net electricity production,6404.75217,14,78078.70377,6256.356623,1.0
Colombia,JAN2019,January 2019,2019,1,January,Total imports,11.215249,15,311.879001,85.708949,0.0017510824310318
Colombia,JAN2019,January 2019,2019,1,January,Total exports,0.009421,16,0.094,0.080529,1.4709390386919532e-06
Colombia,JAN2019,January 2019,2019,1,January,Electricity supplied,6415.957998,17,78390.488771,6341.985043,1.0017496114919933
Colombia,JAN2019,January 2019,2019,1,January,Used for pumped storage,0.0,18,0.0,0.0,0.0
Colombia,JAN2019,January 2019,2019,1,January,Distribution losses,417.362957,19,5102.454042,584.340365,0.0651645756029307
Colombia,JAN2019,January 2019,2019,1,January,Final consumption,5998.595042,20,73288.034727,5757.64468,0.9365850360451964
Colombia,JAN2019,January 2019,2019,1,January,Electricity trade,-11.205828,21,-311.785001,-85.62842,-0.0017496114919931
Colombia,JAN2019,January 2019,2019,1,January,Renewables,4058.010216,22,54698.270145,4759.940263,0.6335936361453312
Colombia,JAN2019,January 2019,2019,1,January,Non-renewables,2346.741954,23,23380.433628,1496.416361,0.3664063638546689
Colombia,JAN2019,January 2019,2019,1,January,Others,221.240475,24,2648.53669,179.751007,0.034543174993764
Colombia,JAN2019,January 2019,2019,1,January,Other renewables aggregated,127.152414,25,1525.786374,118.27941,0.0198528234387561
Colombia,JAN2019,January 2019,2019,1,January,Low carbon,4058.010216,26,54698.270145,4759.940263,0.6335936361453312
Colombia,JAN2019,January 2019,2019,1,January,Fossil fuels,2346.741954,27,23380.433628,1496.416361,0.3664063638546689
Colombia,FEB2019,February 2019,2019,2,February,Hydro,3617.088135,1,52977.54577,8529.036783,0.6017910706646801
Colombia,FEB2019,February 2019,2019,2,February,Wind,6.69302,2,61.626002,3.831888,0.001113547561312
Colombia,FEB2019,February 2019,2019,2,February,Solar,6.229346,3,133.311999,4.181917,0.0010364040518135
Colombia,FEB2019,February 2019,2019,2,February,Geothermal,0.0,4,0.0,0.0,0.0
Colombia,FEB2019,February 2019,2019,2,February,Other renewables,0.0,5,0.0,0.0,0.0
Colombia,FEB2019,February 2019,2019,2,February,Nuclear,0.0,6,0.0,0.0,0.0
Colombia,FEB2019,February 2019,2019,2,February,Total combustible fuels,2380.527561,7,24906.220001,3592.564801,0.3960589778885687
Colombia,FEB2019,February 2019,2019,2,February,Coal,877.889496,8,7934.467087,1095.765022,0.1460583873008436
Colombia,FEB2019,February 2019,2019,2,February,Oil,226.356225,9,2648.53669,381.751249,0.0376598937903306
Colombia,FEB2019,February 2019,2019,2,February,Natural gas,1149.132316,10,12797.429851,1878.481429,0.1911862639147507
Colombia,FEB2019,February 2019,2019,2,February,Combustible renewables,127.149524,11,1525.786374,236.567101,0.0211544328826437
Colombia,FEB2019,February 2019,2019,2,February,Other combustible non-renewables,0.0,12,0.0,0.0,0.0
Colombia,FEB2019,February 2019,2019,2,February,Not specified,0.0,13,0.0,0.0,0.0
Colombia,FEB2019,February 2019,2019,2,February,Net electricity production,6010.538061,14,78078.70377,12129.615389,1.0
Colombia,FEB2019,February 2019,2019,2,February,Total imports,43.438549,15,311.879001,104.616214,0.0072270649581034
Colombia,FEB2019,February 2019,2019,2,February,Total exports,0.000627,16,0.094,0.122964,1.0431678389466569e-07
Colombia,FEB2019,February 2019,2019,2,February,Electricity supplied,6053.975983,17,78390.488771,12234.108639,1.0072269606413196
Colombia,FEB2019,February 2019,2019,2,February,Used for pumped storage,0.0,18,0.0,0.0,0.0
Colombia,FEB2019,February 2019,2019,2,February,Distribution losses,389.727211,19,5102.454042,1131.682,0.0648406527077476
Colombia,FEB2019,February 2019,2019,2,February,Final consumption,5664.248772,20,73288.034727,11102.426641,0.9423863079335718
Colombia,FEB2019,February 2019,2019,2,February,Electricity trade,-43.437922,21,-311.785001,-104.49325,-0.0072269606413195
Colombia,FEB2019,February 2019,2019,2,February,Renewables,3757.160025,22,54698.270145,8773.617689,0.6250954551604494
Colombia,FEB2019,February 2019,2019,2,February,Non-renewables,2253.378037,23,23380.433628,3355.9977,0.374904545005925
Colombia,FEB2019,February 2019,2019,2,February,Others,226.356225,24,2648.53669,381.751249,0.0376598937903306
Colombia,FEB2019,February 2019,2019,2,February,Other renewables aggregated,127.149524,25,1525.786374,236.567101,0.0211544328826437
Colombia,FEB2019,February 2019,2019,2,February,Low carbon,3757.160025,26,54698.270145,8773.617689,0.6250954551604494
Colombia,FEB2019,February 2019,2019,2,February,Fossil fuels,2253.378037,27,23380.433628,3355.9977,0.374904545005925
Colombia,MAR2019,March 2019,2019,3,March,Hydro,4172.093173,1,52977.54577,13011.167936,0.6421601640496645
Colombia,MAR2019,March 2019,2019,3,March,Wind,6.331609,2,61.626002,6.877912,0.0009745484833491
Colombia,MAR2019,March 2019,2019,3,March,Solar,11.985129,3,133.311999,6.433049,0.0018447268758531
Colombia,MAR2019,March 2019,2019,3,March,Geothermal,0.0,4,0.0,0.0,0.0
Colombia,MAR2019,March 2019,2019,3,March,Other renewables,0.0,5,0.0,0.0,0.0
Colombia,MAR2019,March 2019,2019,3,March,Nuclear,0.0,6,0.0,0.0,0.0
Colombia,MAR2019,March 2019,2019,3,March,Total combustible fuels,2306.556744,7,24906.220001,5568.38366,0.3550205605911332
Colombia,MAR2019,March 2019,2019,3,March,Coal,889.655489,8,7934.467087,1765.082253,0.1369339779996146
Colombia,MAR2019,March 2019,2019,3,March,Oil,219.225912,9,2648.53669,558.1004,0.033742810089888
Colombia,MAR2019,March 2019,2019,3,March,Natural gas,1070.525058,10,12797.429851,2890.337005,0.1647730571583178
Colombia,MAR2019,March 2019,2019,3,March,Combustible renewables,127.150286,11,1525.786374,354.864002,0.0195707154972307
Colombia,MAR2019,March 2019,2019,3,March,Other combustible non-renewables,0.0,12,0.0,0.0,0.0
Colombia,MAR2019,March 2019,2019,3,March,Not specified,0.0,13,0.0,0.0,0.0
Colombia,MAR2019,March 2019,2019,3,March,Net electricity production,6496.966655,14,78078.70377,18592.862556,1.0
Colombia,MAR2019,March 2019,2019,3,March,Total imports,20.202372,15,311.879001,105.440797,0.0031095083402425
Colombia,MAR2019,March 2019,2019,3,March,Total exports,0.000328,16,0.094,0.18118,5.048509826467625e-08
Colombia,MAR2019,March 2019,2019,3,March,Electricity supplied,6517.168699,17,78390.488771,18698.122173,1.0031094578551445
Colombia,MAR2019,March 2019,2019,3,March,Used for pumped storage,0.0,18,0.0,0.0,0.0
Colombia,MAR2019,March 2019,2019,3,March,Distribution losses,424.413248,19,5102.454042,1736.527169,0.0653248308844829
Colombia,MAR2019,March 2019,2019,3,March,Final consumption,6092.755452,20,73288.034727,16961.595005,0.9377846271245792
Colombia,MAR2019,March 2019,2019,3,March,Electricity trade,-20.202044,21,-311.785001,-105.259617,-0.0031094578551442
Colombia,MAR2019,March 2019,2019,3,March,Renewables,4317.560197,22,54698.270145,13379.342899,0.6645501549060975
Colombia,MAR2019,March 2019,2019,3,March,Non-renewables,2179.406459,23,23380.433628,5213.519658,0.3354498452478204
Colombia,MAR2019,March 2019,2019,3,March,Others,219.225912,24,2648.53669,558.1004,0.033742810089888
Colombia,MAR2019,March 2019,2019,3,March,Other renewables aggregated,127.150286,25,1525.786374,354.864002,0.0195707154972307
Colombia,MAR2019,March 2019,2019,3,March,Low carbon,4317.560197,26,54698.270145,13379.342899,0.6645501549060975
Colombia,MAR2019,March 2019,2019,3,March,Fossil fuels,2179.406459,27,23380.433628,5213.519658,0.3354498452478204
Colombia,APR2019,April 2019,2019,4,April,Hydro,4478.675866,1,52977.54577,17916.637119,0.7023551396672164
Colombia,APR2019,April 2019,2019,4,April,Wind,6.833387,2,61.626002,9.590256,0.0010716257716304
Colombia,APR2019,April 2019,2019,4,April,Solar,12.693369,3,133.311999,8.258384,0.0019906001737082
Colombia,APR2019,April 2019,2019,4,April,Geothermal,0.0,4,0.0,0.0,0.0
Colombia,APR2019,April 2019,2019,4,April,Other renewables,0.0,5,0.0,0.0,0.0
Colombia,APR2019,April 2019,2019,4,April,Nuclear,0.0,6,0.0,0.0,0.0
Colombia,APR2019,April 2019,2019,4,April,Total combustible fuels,1878.451598,7,24906.220001,6998.792903,0.2945826342306228
Colombia,APR2019,April 2019,2019,4,April,Coal,540.452483,8,7934.467087,2013.278994,0.0847548674068209
Colombia,APR2019,April 2019,2019,4,April,Oil,216.93553,9,2648.53669,747.714339,0.0340202749720338
Colombia,APR2019,April 2019,2019,4,April,Natural gas,993.917598,10,12797.429851,3764.678339,0.1558681972635066
Colombia,APR2019,April 2019,2019,4,April,Combustible renewables,127.145987,11,1525.786374,473.121231,0.0199392945882614
Colombia,APR2019,April 2019,2019,4,April,Other combustible non-renewables,0.0,12,0.0,0.0,0.0
Colombia,APR2019,April 2019,2019,4,April,Not specified,0.0,13,0.0,0.0,0.0
Colombia,APR2019,April 2019,2019,4,April,Net electricity production,6376.654221,14,78078.70377,24933.278661,1.0
Colombia,APR2019,April 2019,2019,4,April,Total imports,12.915331,15,311.879001,107.201233,0.0020254087100201
Colombia,APR2019,April 2019,2019,4,April,Total exports,0.001771,16,0.094,0.222404,2.777318541387474e-07
Colombia,APR2019,April 2019,2019,4,April,Electricity supplied,6389.567781,17,78390.488771,25040.25749,1.002025130978166
Colombia,APR2019,April 2019,2019,4,April,Used for pumped storage,0.0,18,0.0,0.0,0.0
Colombia,APR2019,April 2019,2019,4,April,Distribution losses,413.969023,19,5102.454042,2320.669771,0.0649194716622223
Colombia,APR2019,April 2019,2019,4,April,Final consumption,5975.598757,20,73288.034727,22719.58772,0.9371056591591216
Colombia,APR2019,April 2019,2019,4,April,Electricity trade,-12.91356,21,-311.785001,-106.978829,-0.0020251309781659
Colombia,APR2019,April 2019,2019,4,April,Renewables,4625.348609,22,54698.270145,18407.60699,0.7253566602008166
Colombia,APR2019,April 2019,2019,4,April,Non-renewables,1751.305611,23,23380.433628,6525.671672,0.2746433396423613
Colombia,APR2019,April 2019,2019,4,April,Others,216.93553,24,2648.53669,747.714339,0.0340202749720338
Colombia,APR2019,April 2019,2019,4,April,Other renewables aggregated,127.145987,25,1525.786374,473.121231,0.0199392945882614
Colombia,APR2019,April 2019,2019,4,April,Low carbon,4625.348609,26,54698.270145,18407.60699,0.7253566602008166
Colombia,APR2019,April 2019,2019,4,April,Fossil fuels,1751.305611,27,23380.433628,6525.671672,0.2746433396423613
Colombia,MAY2019,May 2019,2019,5,May,Hydro,4810.28519,1,52977.54577,22962.710923,0.7239672336727981
Colombia,MAY2019,May 2019,2019,5,May,Wind,6.181242,2,61.626002,12.469692,0.0009303017377649
Colombia,MAY2019,May 2019,2019,5,May,Solar,10.42215,3,133.311999,10.025153,0.0015685754183782
Colombia,MAY2019,May 2019,2019,5,May,Geothermal,0.0,4,0.0,0.0,0.0
Colombia,MAY2019,May 2019,2019,5,May,Other renewables,0.0,5,0.0,0.0,0.0
Colombia,MAY2019,May 2019,2019,5,May,Nuclear,0.0,6,0.0,0.0,0.0
Colombia,MAY2019,May 2019,2019,5,May,Total combustible fuels,1817.452442,7,24906.220001,8497.993997,0.2735338893215626
Colombia,MAY2019,May 2019,2019,5,May,Coal,543.848767,8,7934.467087,2285.297678,0.0818514229052086
Colombia,MAY2019,May 2019,2019,5,May,Oil,225.388101,9,2648.53669,939.475207,0.0339218141001189
Colombia,MAY2019,May 2019,2019,5,May,Natural gas,921.073833,10,12797.429851,4681.944361,0.1386253098406024
Colombia,MAY2019,May 2019,2019,5,May,Combustible renewables,127.141741,11,1525.786374,591.27675,0.0191353424756325
Colombia,MAY2019,May 2019,2019,5,May,Other combustible non-renewables,0.0,12,0.0,0.0,0.0
Colombia,MAY2019,May 2019,2019,5,May,Not specified,0.0,13,0.0,0.0,0.0
